Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
11947,-21.5454,-25.0244,-31.7993,-0.4771,0.8218,-0.1162,-65.8169,134.6775,84.4927
11948,-30.8228,-18.1274,-33.02,-0.5688,0.7769,-0.1914,-65.8169,134.6775,84.4927
11949,-44.6777,-4.9438,-39.6118,-0.6279,0.811,-0.3887,-58.0738,136.9601,59.4579
11950,-46.0205,2.2583,-44.6777,-0.5952,0.8921,-0.4648,-65.8169,130.1121,90.7515
11951,-37.8418,14.8315,-52.9785,-0.377,1.1226,-0.4492,-48.3948,126.6881,68.8459
11952,-30.8228,17.5781,-54.1382,-0.2349,1.1855,-0.3809,-48.3948,126.6881,68.8459
11953,-16.7236,15.3809,-52.3682,-0.0498,1.1543,-0.2349,-54.2022,120.9815,71.9753
11954,-15.0757,11.1084,-49.5605,-0.0063,1.1133,-0.1484,-46.459,134.6775,65.7166
11955,-16.8457,4.6997,-45.7153,0.0039,1.0664,-0.0967,-61.9454,118.6988,65.7166
11956,-24.9023,-11.0474,-38.269,-0.0688,0.9829,-0.1343,-61.9454,118.6988,65.7166
11957,-28.0762,-18.1885,-35.7056,-0.1416,0.9951,-0.187,-56.138,131.2535,75.1047
11958,-26.3062,-26.9775,-32.4097,-0.2764,1.0059,-0.2329,-56.138,128.9708,81.3634
11959,-23.6816,-29.4189,-31.7383,-0.3276,1.0068,-0.2363,-44.5232,128.9708,93.8808
11960,-19.4092,-29.1138,-30.6396,-0.3848,0.96,-0.2041,-44.5232,128.9708,93.8808
11961,-19.7754,-27.5879,-30.3345,-0.3789,0.9258,-0.1597,-61.9454,127.8295,90.7515
11962,-23.3154,-27.5269,-30.5176,-0.313,0.8823,-0.0762,-42.5874,116.4161,71.9753
11963,-25.2075,-29.1138,-30.6396,-0.2896,0.8999,-0.0815,-65.8169,127.8295,65.7166
11964,-26.5503,-29.541,-28.2593,-0.2822,0.9194,-0.126,-65.8169,127.8295,65.7166
11965,-26.1841,-28.4424,-26.4893,-0.2959,0.9297,-0.1123,-32.9085,117.5575,43.811
11966,-24.0479,-26.9165,-23.8647,-0.3364,0.9199,-0.0786,-42.5874,130.1121,53.1991
11967,-23.1323,-26.8555,-23.5596,-0.3496,0.9082,-0.0679,-52.2664,126.6881,93.8808
11968,-22.8882,-28.2593,-23.9258,-0.3599,0.9189,-0.0825,-52.2664,126.6881,93.8808
11969,-22.8271,-28.8696,-24.5361,-0.3447,0.9355,-0.0806,-36.7801,122.1228,75.1047
11970,-22.583,-30.3955,-25.2686,-0.2793,0.9878,-0.0581,-58.0738,123.2641,71.9753
11971,-21.7896,-31.6772,-24.9023,-0.2485,1.0034,-0.0562,-44.5232,117.5575,75.1047
11972,-19.9585,-34.2407,-23.1323,-0.208,0.9961,-0.0762,-34.8443,120.9815,53.1991
11973,-18.8599,-35.0952,-21.9116,-0.2056,0.9868,-0.0908,-34.8443,120.9815,53.1991
11974,-16.0522,-35.0952,-19.8364,-0.2148,0.9375,-0.1152,-29.0369,128.9708,106.3983
11975,-15.8691,-34.4238,-19.3481,-0.2246,0.9019,-0.1089,-25.1653,119.8401,93.8808
11976,-17.8833,-33.8745,-21.1182,-0.2651,0.9033,-0.1084,-40.6516,128.9708,75.1047
11977,-18.7988,-32.8369,-21.7896,-0.2905,0.9102,-0.1367,-40.6516,128.9708,75.1047
11978,-20.2637,-27.771,-22.8882,-0.3237,0.9326,-0.1367,-23.2295,120.9815,97.0102
11979,-20.752,-25.0854,-23.5596,-0.3262,0.9341,-0.1279,-29.0369,122.1228,68.8459
11980,-21.6675,-20.0806,-25.6348,-0.2993,0.9077,-0.1152,-36.7801,119.8401,106.3983
11981,-22.1558,-18.3105,-27.0386,-0.2827,0.897,-0.1143,-36.7801,119.8401,106.3983
11982,-24.5972,-16.9678,-29.6021,-0.2344,0.8906,-0.1187,-21.2937,115.2748,93.8808
11983,-26.062,-17.4561,-30.3955,-0.2178,0.9058,-0.1333,-27.1011,107.2854,97.0102
11984,-28.9307,-18.4326,-31.311,-0.1787,0.9106,-0.1748,-34.8443,111.8508,78.234
11985,-30.0293,-19.165,-31.8604,-0.1748,0.9126,-0.2104,-34.8443,111.8508,78.234
11986,-30.7617,-19.7144,-32.5928,-0.1895,0.9092,-0.2549,-25.1653,103.8614,81.3634
11987,-30.5176,-19.7754,-32.7759,-0.2075,0.9067,-0.2603,-17.4221,108.4268,81.3634
11988,-30.3345,-20.6299,-33.4473,-0.2129,0.9014,-0.229,-19.3579,109.5681,71.9753
11989,-30.7007,-21.5454,-34.3018,-0.2153,0.9097,-0.2124,-11.6147,114.1335,65.7166
11990,-31.3721,-24.1089,-36.5601,-0.2065,0.9443,-0.1792,-11.6147,114.1335,65.7166
11991,-31.4941,-25.7568,-37.4756,-0.1953,0.9536,-0.1655,-11.6147,116.4161,53.1991
11992,-32.0435,-29.7241,-38.3911,-0.1787,0.9741,-0.1392,-29.0369,110.7094,68.8459
11993,-33.02,-31.6772,-38.3301,-0.1821,0.9683,-0.1265,-13.5505,112.9921,62.5872
11994,-35.5835,-34.9731,-38.7573,-0.1987,0.98,-0.1045,-13.5505,112.9921,62.5872
11995,-37.1094,-36.377,-39.3677,-0.2031,0.9927,-0.1035,-23.2295,105.0028,65.7166
11996,-40.2832,-37.0483,-40.8325,-0.2109,1.0171,-0.124,-25.1653,110.7094,81.3634
11997,-42.5415,-36.1328,-41.3208,-0.2202,1.0166,-0.1411,-23.2295,98.1548,71.9753
11998,-47.4854,-32.3486,-42.6025,-0.2422,1.0063,-0.186,-23.2295,98.1548,71.9753
11999,-49.4995,-29.8462,-43.8843,-0.2412,1.0015,-0.2012,1.9358,101.5788,68.8459
12000,-52.5513,-24.7803,-47.1802,-0.2246,1.0049,-0.2212,-3.8716,98.1548,78.234
12001,-53.9551,-21.9116,-48.7061,-0.2148,1.0039,-0.2139,-3.8716,102.7201,59.4579
12002,-56.8237,-17.7002,-52.1851,-0.1943,1.002,-0.2056,-3.8716,102.7201,59.4579
12003,-58.2886,-16.3574,-54.0161,-0.187,1.0049,-0.1919,13.5506,99.2961,62.5872
12004,-61.5845,-15.3809,-57.6782,-0.1553,1.0195,-0.1685,0.0,95.8721,65.7166
12005,-63.1714,-15.7471,-59.5093,-0.1338,1.0366,-0.1416,-7.7432,105.0028,78.234
12006,-66.5283,-17.8223,-63.2935,-0.0977,1.0601,-0.1421,-7.7432,105.0028,78.234
12007,-68.5425,-18.6768,-65.1245,-0.0796,1.062,-0.1479,9.679,101.5788,50.0698
12008,-70.4346,-19.8364,-66.8945,-0.063,1.0586,-0.1548,5.8074,90.1654,62.5872
12009,-74.5239,-23.6206,-70.5566,-0.0225,1.0654,-0.1763,29.0369,85.6001,37.5523
12010,-76.8433,-26.062,-72.5098,-0.0059,1.0801,-0.1929,29.0369,85.6001,37.5523
12011,-82.2754,-30.2734,-76.8433,0.0151,1.1055,-0.2622,15.4863,86.7414,46.9404
12012,-85.3882,-32.1655,-78.7354,0.0137,1.1226,-0.3115,23.2295,86.7414,46.9404
12013,-92.8345,-34.9731,-81.2988,0.0024,1.1782,-0.3867,27.1011,77.6107,40.6817
12014,-96.1914,-35.7666,-82.9468,-0.0112,1.2217,-0.4204,27.1011,77.6107,40.6817
12015,-101.1963,-34.79,-88.8672,0.0039,1.3179,-0.4409,36.7801,85.6001,25.0349
12016,-103.3325,-33.7524,-93.5669,0.0518,1.3696,-0.4268,36.7801,74.1867,18.7762
12017,-109.375,-32.8979,-104.7363,0.188,1.5117,-0.3926,42.5874,73.0454,40.6817
12018,-112.793,-33.1421,-109.5581,0.2505,1.5762,-0.3872,42.5874,73.0454,40.6817
12019,-115.9058,-33.2642,-113.3423,0.3149,1.6011,-0.3931,50.3306,79.8934,34.423
12020,-120.3003,-33.8135,-119.3237,0.4028,1.5889,-0.4766,36.7801,74.1867,0.0
12021,-121.9482,-33.7524,-120.8496,0.4102,1.5869,-0.5542,56.138,65.0561,-6.2587
12022,-125.1831,-29.0527,-120.0562,0.2959,1.5596,-0.7129,56.138,65.0561,-6.2587
12023,-126.0376,-25.8179,-117.7979,0.1733,1.542,-0.7363,52.2664,69.6214,0.0
12024,-122.2534,-23.6206,-110.2905,-0.1411,1.4585,-0.7368,52.2664,55.9254,-12.5174
12025,-118.1641,-24.7192,-105.4688,-0.3052,1.4175,-0.707,63.8812,58.2081,-12.5174
12026,-107.5439,-28.9917,-93.5669,-0.5815,1.3203,-0.585,63.8812,58.2081,-12.5174
12027,-100.4028,-30.8228,-88.0127,-0.6929,1.2681,-0.519,63.8812,46.7947,-50.0698
12028,-83.5571,-28.9917,-80.4443,-0.8413,1.1685,-0.3667,46.459,50.2187,-9.3881
12029,-76.2939,-27.6489,-77.9419,-0.9814,1.3677,-0.1641,71.6243,55.9254,-43.8111
12030,-41.4429,-27.1606,-49.4385,-1.1802,1.6021,0.0415,71.6243,55.9254,-43.8111
12031,-21.1792,-20.6299,-35.4004,-1.2085,1.4019,0.02,42.5874,59.3494,-59.4579
12032,7.8735,-7.6904,-29.9683,-1.1313,1.0581,0.2163,69.6886,59.3494,-34.423
12033,19.8975,-4.7607,-31.0059,-1.0977,0.9409,0.2285,60.0096,58.2081,-50.0698
12034,31.7383,7.3853,-28.7476,-1.0225,0.8979,0.3188,60.0096,58.2081,-50.0698
12035,29.7241,16.8457,-24.8413,-0.9653,0.8604,0.3662,60.0096,58.2081,-31.2936
12036,23.6206,26.4282,-19.5313,-0.9028,0.8057,0.4155,67.7528,55.9254,-56.3285
12037,8.3008,42.0532,-6.0425,-0.8311,0.6621,0.4985,67.7528,55.9254,-56.3285
12038,2.6855,46.3257,0.6104,-0.834,0.6133,0.5376,77.4317,57.0667,-21.9055
12039,-2.5635,47.3022,15.3809,-0.9023,0.5771,0.5186,54.2022,61.6321,-40.6817
12040,-2.5024,47.3022,22.2778,-0.9316,0.5688,0.5215,60.0096,60.4907,-18.7762
12041,-1.4648,47.4243,26.2451,-0.9521,0.5815,0.5273,60.0096,60.4907,-18.7762
12042,-1.4038,43.7622,27.4048,-0.9063,0.6196,0.5903,60.0096,62.7734,-62.5872
12043,-3.8452,39.0625,25.5127,-0.8481,0.6392,0.5664,67.7528,55.9254,-37.5523
12044,-13.6108,32.6538,25.3906,-0.6694,0.731,0.3706,67.7528,55.9254,-37.5523
12045,-17.4561,33.7524,29.7852,-0.5825,0.7583,0.2715,46.459,66.1974,-46.9404
12046,-19.5923,37.3535,36.9873,-0.5127,0.7515,0.1836,54.2022,77.6107,-46.9404
12047,-14.5874,45.4102,56.3354,-0.4546,0.7422,0.0796,48.3948,69.6214,-62.5872
12048,-7.1411,48.645,68.6035,-0.4687,0.7305,0.0093,48.3948,69.6214,-62.5872
12049,19.5923,59.8145,94.7266,-0.5303,0.7266,-0.083,58.0738,75.3281,-59.4579
12050,37.4756,67.0166,107.4829,-0.5635,0.6968,-0.085,54.2022,73.0454,-78.234
12051,78.3691,80.2002,127.3193,-0.6216,0.5859,-0.0029,54.2022,73.0454,-78.234
12052,98.2056,84.2285,132.9346,-0.6465,0.5361,0.0796,44.5232,76.4694,-43.8111
12053,115.1123,86.0596,135.8643,-0.6636,0.5239,0.1807,42.5874,73.0454,-53.1991
12054,137.7563,85.9375,139.3433,-0.6616,0.5474,0.3623,32.9085,92.4481,-50.0698
12055,143.7988,85.022,140.8691,-0.6436,0.5581,0.4424,32.9085,92.4481,-50.0698
12056,147.0337,81.4819,144.165,-0.5918,0.5908,0.5439,27.1011,82.1761,-40.6817
12057,145.813,79.3457,146.9116,-0.5581,0.6104,0.5757,15.4863,98.1548,-28.1643
12058,141.3574,75.1343,153.5645,-0.5103,0.6411,0.5991,21.2937,92.4481,-25.0349
12059,139.5874,73.2422,157.1655,-0.4976,0.6367,0.5771,21.2937,92.4481,-25.0349
12060,138.4277,71.5942,163.0249,-0.4707,0.5859,0.5283,27.1011,93.5894,-65.7166
12061,137.7563,71.228,166.2598,-0.4629,0.5576,0.5,-1.9358,94.7308,-43.8111
12062,137.207,70.9229,170.2881,-0.4639,0.5386,0.4756,11.6148,107.2854,-28.1643
12063,137.2681,70.6177,179.8096,-0.4609,0.5493,0.4399,11.6148,107.2854,-28.1643
12064,139.0381,69.6411,185.1807,-0.4736,0.5757,0.4336,-1.9358,117.5575,-12.5174
12065,146.3013,64.6973,197.2046,-0.5117,0.6133,0.3647,-13.5505,119.8401,-25.0349
12066,151.4893,61.2793,202.4536,-0.5322,0.6504,0.3281,-9.679,122.1228,-18.7762
12067,167.8467,52.6733,209.3506,-0.5674,0.8057,0.3096,-9.679,122.1228,-18.7762
12068,180.4199,48.2788,211.853,-0.5815,0.915,0.313,-11.6147,120.9815,-15.6468
12069,210.144,43.6401,217.8345,-0.5903,1.0352,0.3765,-19.3579,136.9601,-3.1294
12070,222.8394,43.2129,220.52,-0.5771,1.02,0.4346,-32.9085,133.5361,6.2587
12071,231.5063,41.687,222.5952,-0.5552,0.9126,0.5283,-32.9085,133.5361,6.2587
12072,227.8442,40.3442,221.9849,-0.5391,0.8955,0.5493,-44.5232,140.3841,50.0698
12073,219.9097,38.5742,221.1304,-0.5278,0.876,0.5371,-46.459,139.2428,28.1642
12074,196.6553,32.959,221.0083,-0.5518,0.791,0.3853,-60.0096,147.2321,31.2936
12075,180.4199,28.4424,222.29,-0.5845,0.7588,0.2983,-60.0096,147.2321,31.2936
12076,148.0103,12.146,223.8159,-0.6797,0.8633,0.145,-71.6243,151.7975,56.3285
12077,137.085,1.5259,222.229,-0.7236,0.9297,0.0664,-92.918,152.9388,34.423
12078,134.8267,-20.3247,208.374,-0.7754,1.0762,-0.0815,-92.918,152.9388,34.423
12079,140.9302,-27.6489,197.876,-0.771,1.1328,-0.1499,-85.1749,159.7868,53.1991
12080,148.9868,-26.7944,175.9033,-0.7354,1.1216,-0.2573,-92.918,152.9388,40.6817
12081,147.583,-17.334,165.0391,-0.6821,0.9902,-0.2383,-104.5328,155.2215,46.9404
12082,131.8359,7.3853,135.1929,-0.5552,0.603,-0.1475,-112.276,159.7868,46.9404
12083,116.7603,19.2261,113.7085,-0.4839,0.4395,-0.0991,-112.276,159.7868,46.9404
12084,77.4536,38.4521,61.2793,-0.249,0.1924,-0.0098,-110.3402,160.9282,62.5872
12085,53.5278,41.9312,33.8745,-0.1084,0.1489,0.022,-112.276,155.2215,65.7166
12086,3.418,32.2266,-12.5732,0.0293,0.3164,-0.0249,-116.1476,164.3522,53.1991
12087,-15.2588,22.9492,-29.2969,-0.022,0.4551,-0.085,-116.1476,164.3522,53.1991
12088,-36.499,3.7231,-55.9692,-0.2998,0.6719,-0.0601,-123.8907,159.7868,21.9055
12089,-42.4194,-5.9814,-70.3125,-0.4619,0.7798,-0.0088,-120.0191,152.9388,53.1991
12090,-51.9409,-16.0522,-93.6279,-0.7695,0.8877,-0.0068,-102.597,160.9282,43.811
12091,-56.2134,-13.9771,-102.417,-0.8887,0.8765,0.0015,-102.597,160.9282,43.811
12092,-67.1997,5.8594,-115.5396,-0.9829,0.9731,-0.1333,-98.7254,158.6455,75.1047
12093,-74.8291,23.8647,-117.2485,-0.8228,1.1133,-0.126,-94.8538,156.3628,43.811
12094,-85.3271,59.4482,-107.5439,-0.2607,1.5649,0.0142,-94.8538,154.0802,31.2936
12095,-89.7217,71.9604,-95.7031,-0.0088,1.7524,0.0166,-94.8538,154.0802,31.2936
12096,-96.8628,79.5898,-81.2378,0.1816,1.9067,-0.0649,-69.6885,155.2215,59.4579
12097,-109.8633,84.0454,-56.6406,0.3477,1.8564,-0.4434,-71.6243,149.5148,25.0349
12098,-104.6143,79.4067,-57.373,0.3901,1.7407,-0.4917,-69.6885,159.7868,15.6468
12099,-45.6543,34.3628,-80.9326,0.2271,1.6309,-0.3618,-69.6885,159.7868,15.6468
12100,1.5259,2.5024,-90.3931,0.0073,1.5664,-0.334,-65.8169,150.6562,21.9055
12101,66.5283,-26.001,-94.1162,-0.3691,1.4395,0.1255,-71.6243,160.9282,18.7762
12102,74.0356,-25.7568,-90.9424,-0.4429,1.3555,0.4141,-56.138,151.7975,50.0698
12103,59.6924,-11.9629,-80.7495,-0.4814,1.1152,0.6992,-56.138,151.7975,50.0698
12104,45.2271,-2.0142,-74.0356,-0.4741,0.9102,0.7729,-52.2664,151.7975,37.5523
12105,13.1226,6.1646,-63.4155,-0.4604,0.583,0.9775,-42.5874,146.0908,15.6468
12106,-7.019,-1.4648,-60.6079,-0.4888,0.5093,1.0479,-42.5874,146.0908,15.6468
12107,-33.7524,-17.334,-58.0444,-0.5508,0.4985,1.0015,-48.3948,138.1015,25.0349
12108,-106.4453,-59.021,-52.124,-0.6006,0.5869,0.5547,-36.7801,156.3628,18.7762
12109,-135.7422,-75.0732,-50.7202,-0.5962,0.6802,0.2065,-44.5232,149.5148,31.2936
12110,-160.0952,-83.4351,-52.063,-0.604,0.8989,-0.5977,-44.5232,149.5148,31.2936
12111,-148.9868,-75.3784,-56.0303,-0.6704,1.1411,-0.8789,-60.0096,151.7975,25.0349
12112,-80.8105,-37.0483,-59.8145,-0.9106,1.6895,-0.9204,-38.7158,141.5255,28.1642
12113,-41.0767,-10.7422,-54.0161,-0.9746,1.6499,-0.7554,-30.9727,136.9601,21.9055
12114,-5.6763,21.4844,-40.3442,-0.8267,0.8696,-0.3149,-40.6516,154.0802,31.2936
12115,-6.3477,20.9351,-42.3584,-0.6787,0.6787,-0.1538,-40.6516,154.0802,31.2936
12116,-17.7002,-0.7935,-51.7578,-0.2627,0.7549,-0.1138,-17.4221,140.3841,18.7762
12117,-21.7285,-10.6201,-55.2979,-0.0767,0.9082,-0.1606,-38.7158,134.6775,21.9055
12118,-24.5361,-22.0947,-52.7954,0.2036,1.166,-0.0962,-27.1011,130.1121,21.9055
12119,-26.123,-29.1748,-45.9595,0.2729,1.2104,-0.0752,-27.1011,130.1121,21.9055
12120,-31.4941,-43.8843,-30.5176,0.1367,1.126,-0.2002,-34.8443,143.8082,21.9055
12121,-33.0811,-49.8047,-25.5737,-0.0293,1.0894,-0.2485,-29.0369,140.3841,31.2936
12122,-27.2217,-59.8145,-24.1699,-0.2461,1.0166,-0.2979,-34.8443,136.9601,40.6817
12123,-21.5454,-61.2793,-25.9399,-0.2925,0.9897,-0.2935,-34.8443,136.9601,40.6817
12124,-16.6016,-56.2134,-26.4893,-0.3315,0.8721,-0.2432,-17.4221,138.1015,12.5174
12125,-18.3716,-51.3916,-26.3062,-0.3369,0.7974,-0.2065,-23.2295,125.5468,15.6468
12126,-26.6724,-44.3115,-28.1372,-0.2871,0.7085,-0.1602,-23.2295,127.8295,28.1642
12127,-31.25,-42.9688,-30.4565,-0.2578,0.7187,-0.166,-23.2295,127.8295,28.1642
12128,-36.9263,-42.6025,-34.6069,-0.2271,0.877,-0.2627,-21.2937,124.4055,18.7762
12129,-37.5366,-41.2598,-34.729,-0.1934,0.9336,-0.2817,-7.7432,134.6775,28.1642
12130,-32.6538,-40.7715,-34.3628,-0.1528,1.0049,-0.2593,-29.0369,128.9708,31.2936
12131,-29.1748,-41.1987,-33.9355,-0.1489,1.0088,-0.2432,-29.0369,128.9708,31.2936
12132,-25.6958,-41.9312,-32.8979,-0.1763,0.9492,-0.1763,-7.7432,127.8295,34.423
12133,-25.4517,-42.7856,-32.7148,-0.209,0.937,-0.1484,-17.4221,133.5361,37.5523
12134,-27.4658,-43.6401,-32.4707,-0.2349,0.8818,-0.0806,-13.5505,122.1228,37.5523
12135,-28.8696,-45.105,-33.7524,-0.2534,0.9194,-0.0576,-13.5505,122.1228,37.5523
12136,-29.48,-47.0581,-34.3018,-0.2695,0.9419,-0.082,-19.3579,130.1121,46.9404
12137,-30.5786,-46.7529,-34.4238,-0.2842,0.9414,-0.0923,-17.4221,128.9708,37.5523
12138,-32.5928,-44.2505,-34.4238,-0.2861,0.8882,-0.0972,-13.5505,119.8401,37.5523
12139,-34.5459,-44.1895,-35.8276,-0.2773,0.8794,-0.0845,1.9358,122.1228,31.2936
12140,-35.8887,-46.0815,-37.9028,-0.269,0.9072,-0.1348,1.9358,122.1228,31.2936
12141,-35.9497,-46.0205,-37.7808,-0.2715,0.9082,-0.1602,-7.7432,125.5468,21.9055
12142,-35.4614,-42.2363,-37.2314,-0.3003,0.915,-0.1572,-15.4863,123.2641,34.423
12143,-35.5225,-39.1235,-36.8652,-0.3062,0.9097,-0.1274,5.8074,117.5575,50.0698
12144,-37.8418,-33.3862,-38.208,-0.3018,0.8994,-0.0708,5.8074,117.5575,50.0698
12145,-39.917,-31.189,-39.7949,-0.292,0.9004,-0.0654,-7.7432,125.5468,65.7166
12146,-42.4805,-29.541,-41.2598,-0.2822,0.9155,-0.0732,-3.8716,118.6988,28.1642
12147,-47.4854,-26.5503,-43.335,-0.2622,0.957,-0.1206,9.679,115.2748,50.0698
12148,-49.1943,-25.4517,-44.0674,-0.2578,0.9736,-0.1504,9.679,115.2748,50.0698
12149,-50.2319,-24.4141,-45.4712,-0.2466,0.9932,-0.1987,17.4221,133.5361,50.0698
12150,-49.9268,-24.353,-46.3867,-0.2349,0.9907,-0.2178,1.9358,119.8401,31.2936
12151,-49.4995,-24.1699,-48.4009,-0.2192,0.9712,-0.2417,1.9358,119.8401,31.2936
12152,-50.1099,-23.9868,-49.3164,-0.2144,0.9521,-0.2505,3.8716,114.1335,28.1642
12153,-53.5889,-23.8037,-51.3306,-0.2192,0.9258,-0.2617,15.4863,118.6988,21.9055
12154,-56.0303,-23.5596,-52.8564,-0.2153,0.9326,-0.2676,-1.9358,110.7094,50.0698
12155,-61.8896,-22.7051,-56.6406,-0.1899,0.978,-0.2715,-1.9358,110.7094,50.0698
12156,-65.0024,-21.9727,-58.6548,-0.1748,1.0088,-0.2827,15.4863,116.4161,9.3881
12157,-71.3501,-20.0195,-62.8662,-0.1099,1.0645,-0.3018,21.2937,122.1228,31.2936
12158,-73.9746,-19.4092,-65.6128,-0.0605,1.0913,-0.3135,17.4221,106.1441,18.7762
12159,-77.1484,-20.0806,-71.228,0.0571,1.1177,-0.332,17.4221,106.1441,18.7762
12160,-78.3691,-20.874,-73.7305,0.104,1.1108,-0.3418,30.9727,105.0028,40.6817
12161,-79.5288,-21.4233,-75.8057,0.144,1.0898,-0.3418,25.1653,106.1441,12.5174
12162,-83.5571,-23.0713,-80.3833,0.2012,1.0376,-0.3091,19.3579,107.2854,15.6468
12163,-86.3647,-24.4141,-83.4351,0.2275,1.0234,-0.2832,19.3579,107.2854,15.6468
12164,-94.1162,-27.832,-90.4541,0.2734,1.0327,-0.2778,29.0369,103.8614,18.7762
12165,-99.4873,-29.4189,-94.1162,0.2891,1.0566,-0.2847,34.8443,102.7201,28.1642
12166,-112.4878,-32.4707,-102.1729,0.3169,1.1392,-0.3301,38.7159,91.3068,9.3881
12167,-120.2393,-34.4238,-107.0557,0.3433,1.2036,-0.3574,38.7159,91.3068,9.3881
12168,-135.9253,-41.2598,-118.5303,0.3857,1.3726,-0.4995,46.459,102.7201,-34.423
12169,-143.9819,-45.105,-124.0234,0.3994,1.4917,-0.582,54.2022,98.1548,-9.3881
12170,-155.7617,-48.4619,-133.2397,0.3804,1.7949,-0.7349,54.2022,86.7414,-40.6817
12171,-160.5835,-46.2036,-135.7422,0.3755,1.9482,-0.7817,54.2022,86.7414,-40.6817
12172,-170.9595,-32.8369,-138.6719,0.4399,2.1606,-0.8428,58.0738,84.4588,-34.423
12173,-175.5371,-24.292,-140.4419,0.46,2.2397,-0.895,71.6243,83.3174,-68.846
12174,-178.5278,-9.8267,-141.1133,0.4072,2.1548,-1.0771,71.6243,81.0348,-75.1047
12175,-171.2646,-5.8594,-140.564,0.2681,2.0132,-1.123,52.2664,81.0348,-62.5872
12176,-138.3667,-12.5122,-133.1177,-0.2437,1.6826,-0.9854,52.2664,81.0348,-62.5872
12177,-119.2627,-21.6675,-124.5728,-0.4883,1.5269,-0.8496,69.6886,68.4801,-78.234
12178,-90.5151,-37.0483,-107.1777,-0.8242,1.2979,-0.5635,73.5601,66.1974,-78.234
12179,-79.7729,-42.4805,-97.4121,-1.0518,1.522,-0.3003,85.1749,59.3494,-78.234
12180,-34.5459,-45.9595,-51.3306,-1.3179,1.7129,-0.0273,85.1749,59.3494,-78.234
12181,-8.728,-38.8184,-31.0669,-1.3564,1.541,0.0063,77.4317,61.6321,-97.0102
12182,23.5596,-19.8975,-20.2637,-1.3882,1.2432,0.1675,71.6243,76.4694,-81.3634
12183,37.0483,-9.4604,-22.3999,-1.3892,1.1157,0.231,58.0738,54.7841,-71.9753
12184,47.5464,1.8921,-23.6206,-1.3843,1.0581,0.3062,58.0738,54.7841,-71.9753
12185,57.0068,26.4282,-14.5874,-1.2559,0.8926,0.4316,73.5601,63.9147,-46.9404
12186,54.8706,38.3301,-7.7515,-1.1836,0.7769,0.46,63.8812,65.0561,-68.846
12187,43.0908,60.3638,5.4932,-1.0815,0.627,0.6152,63.8812,65.0561,-68.846
12188,38.147,67.1997,14.2212,-1.0591,0.5718,0.6904,77.4317,57.0667,-59.4579
12189,33.5083,70.0073,24.9634,-1.0669,0.5581,0.7402,63.8812,62.7734,-68.846
12190,22.3999,70.8008,44.2505,-1.1069,0.542,0.7832,73.5601,68.4801,-59.4579
12191,14.3433,70.6787,47.3022,-1.0967,0.5391,0.8145,73.5601,68.4801,-59.4579
12192,-4.1504,63.2935,41.1377,-1.0303,0.542,0.7979,71.6243,76.4694,-62.5872
12193,-11.4746,57.373,35.8887,-0.9526,0.5659,0.7266,65.817,70.7627,-46.9404
12194,-22.522,50.2319,31.0669,-0.7485,0.6006,0.438,65.817,70.7627,-46.9404
12195,-27.1606,52.002,33.02,-0.6357,0.5776,0.314,73.5601,68.4801,-65.7166
12196,-32.3486,55.3589,38.208,-0.5317,0.5449,0.2271,61.9454,59.3494,-78.234
12197,-33.9966,62.1338,58.1665,-0.4277,0.5464,0.0835,56.138,76.4694,-68.846
12198,-25.0244,64.9414,73.6084,-0.4131,0.5752,0.041,56.138,76.4694,-68.846
12199,10.5591,71.7163,108.6426,-0.4512,0.6289,-0.0918,54.2022,70.7627,-84.4927
12200,34.1797,76.9653,125.9155,-0.4858,0.6421,-0.1147,56.138,83.3174,-81.3634
12201,87.3413,87.5854,153.0762,-0.5347,0.5996,-0.0103,60.0096,81.0348,-100.1396
12202,113.8306,89.7217,160.5225,-0.5459,0.563,0.1211,60.0096,81.0348,-100.1396
12203,136.7187,88.623,164.3677,-0.5498,0.5483,0.2603,48.3948,92.4481,-75.1047
12204,168.0908,81.543,169.0063,-0.5435,0.5581,0.4736,38.7159,91.3068,-53.1991
12205,176.6357,77.9419,171.3867,-0.5327,0.5664,0.5605,34.8443,95.8721,-46.9404
12206,180.8472,70.6177,176.6357,-0.5137,0.5781,0.6909,34.8443,95.8721,-46.9404
12207,178.7109,66.8945,179.2603,-0.5103,0.562,0.7227,19.3579,95.8721,-28.1643
12208,169.6167,61.1572,182.4951,-0.5093,0.4824,0.6899,21.2937,97.0134,-31.2936
12209,164.4287,60.73,183.8989,-0.5176,0.4438,0.6211,21.2937,97.0134,-31.2936
12210,155.4565,66.5283,189.8193,-0.5576,0.415,0.5078,19.3579,116.4161,-53.1991
12211,150.8789,71.9604,194.8242,-0.5845,0.4316,0.4771,5.8074,117.5575,-18.7762
12212,146.9116,77.8809,200.5615,-0.6064,0.4717,0.4971,-3.8716,123.2641,-15.6468
12213,146.0571,84.3506,213.8062,-0.647,0.5273,0.5054,-3.8716,123.2641,-15.6468
12214,148.9868,86.4258,219.3604,-0.6855,0.5396,0.4692,-17.4221,128.9708,0.0
